order_item_id,order_id,product_id,quantity,unit_price,discount_percent,line_total
3362,1603,317,5,683.46,10,3075.57
3363,1604,373,5,366.89,0,1834.45
3364,1604,383,2,356.27,0,712.54
3365,1604,457,5,24.1,0,120.5
3366,1604,195,1,212.17,15,180.34
3367,1605,45,1,336.42,0,336.42
3368,1605,457,1,24.1,20,19.28
3369,1605,294,3,171.99,0,515.97
3370,1605,26,2,320.01,0,640.02
3371,1605,489,5,393.17,0,1965.85
3372,1606,180,4,812.35,15,2761.99
3373,1606,204,1,276.47,10,248.82
3374,1606,297,2,635.15,0,1270.3
3375,1606,185,2,806.27,0,1612.54
3376,1607,328,1,55.12,5,52.36
3377,1607,57,4,690.32,10,2485.15
3378,1608,113,3,331.92,0,995.76
3379,1609,412,1,611.04,10,549.94
3380,1610,275,4,175.2,0,700.8
3381,1610,371,2,278.93,0,557.86
3382,1610,143,2,820.89,5,1559.69
3383,1610,254,1,741.66,5,704.58
3384,1610,209,1,212.01,20,169.61
3385,1611,449,5,213.11,5,1012.27
3386,1612,189,2,577.73,5,1097.69
3387,1613,245,5,946.07,15,4020.8
3388,1613,23,3,985.76,20,2365.82
3389,1613,213,3,143.6,0,430.8
3390,1613,164,4,107.07,15,364.04
3391,1613,208,4,517.29,15,1758.79
3392,1614,71,4,277.6,15,943.84
3393,1614,143,2,820.89,0,1641.78
3394,1615,340,1,426.15,15,362.23
3395,1615,416,2,264.75,15,450.08
3396,1615,202,1,834.21,15,709.08
3397,1616,202,2,834.21,10,1501.58
3398,1616,204,5,276.47,20,1105.88
3399,1617,459,2,342.4,15,582.08
3400,1618,303,3,117.18,15,298.81
3401,1619,234,5,667.14,0,3335.7
3402,1619,452,1,616.1,0,616.1
3403,1620,278,4,608.56,5,2312.53
3404,1621,319,4,366.4,15,1245.76
3405,1622,469,4,538.97,10,1940.29
3406,1622,436,3,1116.74,5,3182.71
3407,1623,117,1,1077.08,20,861.66
3408,1623,437,1,438.48,0,438.48
3409,1624,476,5,112.72,20,450.88
3410,1624,239,5,1031.45,5,4899.39
3411,1625,34,3,783.18,10,2114.59
3412,1625,284,2,475.28,10,855.5
3413,1625,472,1,1002.34,0,1002.34
3414,1626,170,3,644.32,5,1836.31
3415,1627,318,4,84.89,15,288.63
3416,1628,236,1,30.6,0,30.6
3417,1629,465,3,379.86,15,968.64
3418,1629,262,5,389.02,5,1847.84
3419,1630,60,2,789.94,5,1500.89
3420,1631,466,1,434.58,0,434.58
3421,1632,467,5,968.3,10,4357.35
3422,1633,245,3,946.07,20,2270.57
3423,1634,41,2,648.23,0,1296.46
3424,1634,295,4,462.64,0,1850.56
3425,1635,179,4,595.6,20,1905.92
3426,1636,284,1,475.28,10,427.75
3427,1636,271,1,290.79,0,290.79
3428,1636,427,2,316.58,0,633.16
3429,1636,143,4,820.89,5,3119.38
3430,1637,39,4,790.04,15,2686.14
3431,1638,201,2,366.5,10,659.7
3432,1639,422,1,804.92,0,804.92
3433,1639,112,3,516.24,0,1548.72
3434,1640,244,2,693.54,15,1179.02
3435,1640,350,5,848.15,0,4240.75
3436,1640,460,3,443.2,10,1196.64
3437,1641,7,5,668.1,0,3340.5
3438,1642,419,3,717.84,5,2045.84
3439,1643,35,5,708.85,15,3012.61
3440,1643,45,5,336.42,0,1682.1
3441,1644,261,2,808.05,10,1454.49
3442,1644,326,4,170.25,0,681.0
3443,1645,329,1,93.22,10,83.9
3444,1646,46,4,603.64,0,2414.56
3445,1646,355,1,812.95,5,772.3
3446,1647,11,5,793.06,0,3965.3
3447,1648,367,1,671.94,10,604.75
3448,1648,55,5,247.81,0,1239.05
3449,1649,85,2,311.21,10,560.18
3450,1649,296,3,353.92,0,1061.76
3451,1650,362,3,163.43,0,490.29
3452,1651,255,5,730.71,15,3105.52
3453,1652,17,1,307.28,0,307.28
3454,1653,472,1,1002.34,0,1002.34
3455,1653,12,1,114.97,0,114.97
3456,1654,138,3,596.51,0,1789.53
3457,1654,178,5,95.89,15,407.53
3458,1654,487,4,926.41,15,3149.79
3459,1654,383,5,356.27,15,1514.15
3460,1654,46,3,603.64,0,1810.92
3461,1655,494,2,412.2,20,659.52
3462,1656,43,2,239.08,0,478.16
3463,1657,328,4,55.12,15,187.41
3464,1658,490,5,92.49,10,416.2
3465,1658,285,5,354.65,10,1595.92
3466,1658,7,2,668.1,5,1269.39
3467,1658,458,3,993.09,0,2979.27
3468,1659,426,4,658.28,0,2633.12
3469,1659,185,3,806.27,0,2418.81
3470,1660,351,4,348.22,0,1392.88
3471,1660,34,2,783.18,0,1566.36
3472,1661,425,1,306.33,10,275.7
3473,1661,211,4,564.21,0,2256.84
3474,1662,126,5,626.2,5,2974.45
3475,1662,181,3,87.69,0,263.07
3476,1663,214,4,721.52,15,2453.17
3477,1663,4,3,26.13,5,74.47
3478,1664,275,4,175.2,5,665.76
3479,1664,148,5,267.64,0,1338.2
3480,1664,378,5,609.72,0,3048.6
3481,1664,11,2,793.06,0,1586.12
3482,1664,209,1,212.01,0,212.01
3483,1665,314,5,592.32,15,2517.36
3484,1666,247,2,864.56,5,1642.66
3485,1667,477,1,306.97,5,291.62
3486,1668,450,5,67.74,5,321.76
3487,1668,290,1,1031.24,10,928.12
3488,1668,122,1,839.8,0,839.8
3489,1669,10,4,33.09,5,125.74
3490,1669,377,4,247.13,0,988.52
3491,1669,136,4,692.79,0,2771.16
3492,1669,117,5,1077.08,0,5385.4
3493,1669,97,2,393.76,0,787.52
3494,1670,285,4,354.65,0,1418.6
3495,1670,97,2,393.76,20,630.02
3496,1671,98,2,75.61,15,128.54
3497,1671,265,4,360.91,0,1443.64
3498,1671,400,3,1011.55,0,3034.65
3499,1671,404,2,691.84,20,1106.94
3500,1671,488,2,375.65,0,751.3
3501,1672,366,1,309.98,0,309.98
3502,1672,199,5,668.29,5,3174.38
3503,1673,404,2,691.84,20,1106.94
3504,1673,47,4,437.89,0,1751.56
3505,1673,161,4,150.97,5,573.69
3506,1673,38,2,385.83,5,733.08
3507,1674,83,2,545.84,0,1091.68
3508,1674,199,5,668.29,15,2840.23
3509,1674,376,4,916.35,0,3665.4
3510,1675,214,1,721.52,10,649.37
3511,1676,206,2,759.04,15,1290.37
3512,1677,362,1,163.43,5,155.26
3513,1678,373,3,366.89,15,935.57
3514,1678,450,4,67.74,10,243.86
3515,1679,479,5,274.57,10,1235.56
3516,1679,360,2,164.97,0,329.94
3517,1679,157,5,851.49,10,3831.7
3518,1679,177,2,555.13,0,1110.26
3519,1680,368,1,531.11,5,504.55
3520,1681,208,3,517.29,20,1241.5
3521,1681,23,5,985.76,15,4189.48
3522,1681,281,3,297.83,15,759.47
3523,1681,272,5,75.27,5,357.53
3524,1681,216,3,655.49,0,1966.47
3525,1682,59,1,1108.6,20,886.88
3526,1683,327,3,357.94,5,1020.13
3527,1684,130,3,804.44,15,2051.32
3528,1685,88,5,673.17,0,3365.85
3529,1685,114,4,456.32,0,1825.28
3530,1686,171,4,770.69,0,3082.76
3531,1686,192,4,296.54,0,1186.16
3532,1686,19,5,111.42,0,557.1
3533,1686,154,4,551.2,20,1763.84
3534,1686,284,4,475.28,10,1711.01
3535,1687,419,1,717.84,10,646.06
3536,1688,147,3,375.29,0,1125.87
3537,1688,437,5,438.48,10,1973.16
3538,1688,91,5,646.8,0,3234.0
3539,1689,437,3,438.48,5,1249.67
3540,1690,43,3,239.08,0,717.24
3541,1691,396,4,586.79,0,2347.16
3542,1691,7,3,668.1,0,2004.3
3543,1691,225,4,599.8,0,2399.2
3544,1691,60,3,789.94,10,2132.84
3545,1691,334,2,680.98,0,1361.96
3546,1692,156,5,751.81,15,3195.19
3547,1693,487,1,926.41,5,880.09
3548,1694,116,5,427.08,0,2135.4
3549,1694,305,2,77.59,15,131.9
3550,1694,3,1,518.63,5,492.7
3551,1694,383,5,356.27,0,1781.35
3552,1695,370,2,79.8,10,143.64
3553,1696,87,5,202.15,0,1010.75
3554,1697,358,3,362.12,20,869.09
3555,1698,70,3,420.2,10,1134.54
3556,1699,220,1,638.39,20,510.71
3557,1700,10,1,33.09,0,33.09
3558,1701,479,2,274.57,20,439.31
3559,1702,88,5,673.17,15,2860.97
3560,1703,214,1,721.52,20,577.22
3561,1704,393,1,519.98,0,519.98
3562,1704,296,5,353.92,5,1681.12
3563,1705,105,5,846.0,0,4230.0
3564,1705,99,2,70.0,15,119.0
3565,1705,205,2,264.33,10,475.79
3566,1705,369,5,227.47,0,1137.35
3567,1706,29,1,169.1,20,135.28
3568,1707,321,5,201.93,15,858.2
3569,1708,408,4,989.11,10,3560.8
3570,1709,151,3,896.59,0,2689.77
3571,1709,303,3,117.18,15,298.81
3572,1710,157,2,851.49,5,1617.83
3573,1710,305,2,77.59,0,155.18
3574,1710,255,3,730.71,10,1972.92
3575,1710,262,5,389.02,10,1750.59
3576,1710,166,4,699.44,0,2797.76
3577,1711,234,5,667.14,10,3002.13
3578,1711,489,5,393.17,15,1670.97
3579,1711,25,5,73.28,0,366.4
3580,1712,455,5,547.15,0,2735.75
3581,1712,84,5,568.46,20,2273.84
3582,1713,104,3,329.74,20,791.38
3583,1714,207,1,864.61,0,864.61
3584,1715,17,4,307.28,20,983.3
3585,1715,403,2,481.17,20,769.87
3586,1716,73,2,652.28,0,1304.56
3587,1717,282,5,1042.54,10,4691.43
3588,1718,494,3,412.2,0,1236.6
3589,1719,184,2,189.76,15,322.59
3590,1720,313,2,342.67,5,651.07
3591,1720,157,4,851.49,15,2895.07
3592,1720,176,5,107.54,10,483.93
3593,1720,249,3,187.21,10,505.47
3594,1720,303,2,117.18,15,199.21
3595,1721,17,3,307.28,20,737.47
3596,1721,380,1,625.12,20,500.1
3597,1722,244,3,693.54,20,1664.5
3598,1723,124,4,298.64,0,1194.56
3599,1724,2,1,95.08,0,95.08
3600,1724,324,3,1033.48,5,2945.42
3601,1724,59,2,1108.6,0,2217.2
3602,1725,200,5,316.07,15,1343.3
3603,1725,163,1,653.2,15,555.22
3604,1726,122,3,839.8,15,2141.49
3605,1726,314,4,592.32,5,2250.82
3606,1726,320,3,386.16,0,1158.48
3607,1727,429,2,682.04,0,1364.08
3608,1727,299,5,264.68,20,1058.72
3609,1728,66,1,29.89,15,25.41
3610,1729,489,3,393.17,0,1179.51
3611,1729,358,2,362.12,0,724.24
3612,1729,21,5,329.9,10,1484.55
3613,1729,292,2,96.98,0,193.96
3614,1730,55,1,247.81,0,247.81
3615,1730,425,5,306.33,20,1225.32
3616,1730,195,5,212.17,10,954.76
3617,1731,232,5,612.76,0,3063.8
3618,1732,374,4,546.0,0,2184.0
3619,1733,11,2,793.06,0,1586.12
3620,1733,113,2,331.92,5,630.65
3621,1733,97,4,393.76,20,1260.03
3622,1733,396,1,586.79,15,498.77
3623,1734,88,2,673.17,15,1144.39
3624,1735,8,2,630.05,0,1260.1
3625,1735,125,5,479.51,5,2277.67
3626,1736,381,2,74.82,0,149.64
3627,1737,414,5,379.15,5,1800.96
3628,1737,129,1,499.88,5,474.89
3629,1737,444,5,135.43,10,609.44
3630,1738,34,3,783.18,0,2349.54
3631,1739,473,1,882.6,0,882.6
3632,1739,294,2,171.99,0,343.98
3633,1740,372,3,302.91,15,772.42
3634,1740,43,1,239.08,0,239.08
3635,1741,342,1,173.18,0,173.18
3636,1741,337,1,219.41,0,219.41
3637,1742,195,3,212.17,10,572.86
3638,1742,63,5,398.94,15,1695.5
3639,1742,250,5,511.93,15,2175.7
3640,1742,494,1,412.2,0,412.2
3641,1743,237,3,88.39,20,212.14
3642,1743,334,3,680.98,20,1634.35
3643,1743,85,2,311.21,0,622.42
3644,1743,138,2,596.51,0,1193.02
3645,1744,456,3,696.02,0,2088.06
3646,1744,377,3,247.13,15,630.18
3647,1745,370,2,79.8,0,159.6
3648,1746,381,4,74.82,5,284.32
3649,1746,408,2,989.11,10,1780.4
3650,1746,48,1,32.86,5,31.22
3651,1746,293,2,103.56,20,165.7
3652,1747,496,3,220.85,5,629.42
3653,1747,203,3,110.41,15,281.55
3654,1748,96,5,620.35,0,3101.75
3655,1748,168,1,623.46,20,498.77
3656,1749,486,5,720.99,0,3604.95
3657,1750,190,5,428.24,0,2141.2
3658,1750,9,3,147.77,15,376.81
3659,1751,140,2,837.68,5,1591.59
3660,1752,23,3,985.76,15,2513.69
3661,1753,172,4,730.61,0,2922.44
3662,1754,112,5,516.24,10,2323.08
3663,1755,267,4,142.47,0,569.88
3664,1755,93,2,313.33,10,563.99
3665,1755,31,1,192.42,5,182.8
3666,1755,132,3,646.64,0,1939.92
3667,1756,439,5,586.19,15,2491.31
3668,1757,378,2,609.72,5,1158.47
3669,1758,62,4,1077.0,5,4092.6
3670,1759,81,5,382.56,20,1530.24
3671,1759,346,2,196.67,0,393.34
3672,1760,292,5,96.98,15,412.16
3673,1761,376,2,916.35,0,1832.7
3674,1762,435,2,643.17,5,1222.02
3675,1762,381,3,74.82,5,213.24
3676,1762,61,5,354.06,0,1770.3
3677,1763,249,1,187.21,0,187.21
3678,1763,25,3,73.28,0,219.84
3679,1764,167,4,457.66,20,1464.51
3680,1765,195,5,212.17,0,1060.85
3681,1766,416,4,264.75,15,900.15
3682,1767,384,2,359.13,5,682.35
3683,1767,129,2,499.88,0,999.76
3684,1768,418,3,471.08,0,1413.24
3685,1768,454,2,62.08,0,124.16
3686,1769,349,1,100.97,5,95.92
3687,1770,39,5,790.04,10,3555.18
3688,1771,44,5,581.91,20,2327.64
3689,1771,365,5,818.43,0,4092.15
3690,1772,121,4,97.02,0,388.08
3691,1773,364,2,892.73,10,1606.91
3692,1774,175,3,734.07,0,2202.21
3693,1775,238,2,557.26,10,1003.07
3694,1775,473,1,882.6,5,838.47
3695,1775,217,1,240.57,0,240.57
3696,1776,429,2,682.04,0,1364.08
3697,1776,401,2,775.29,20,1240.46
3698,1776,414,3,379.15,0,1137.45
3699,1776,48,1,32.86,0,32.86
3700,1776,350,4,848.15,0,3392.6
3701,1777,386,2,253.92,0,507.84
3702,1778,224,3,381.94,0,1145.82
3703,1778,238,3,557.26,0,1671.78
3704,1778,429,1,682.04,0,682.04
3705,1778,491,1,583.35,0,583.35
3706,1779,376,4,916.35,20,2932.32
3707,1779,323,3,1108.18,15,2825.86
3708,1780,191,4,840.65,0,3362.6
3709,1780,383,3,356.27,0,1068.81
3710,1781,239,5,1031.45,0,5157.25
3711,1782,489,4,393.17,15,1336.78
3712,1783,59,3,1108.6,20,2660.64
3713,1784,14,5,1142.22,15,4854.44
3714,1785,300,3,855.85,10,2310.8
3715,1785,142,2,922.35,0,1844.7
3716,1785,206,5,759.04,15,3225.92
3717,1786,54,2,250.26,20,400.42
3718,1786,47,2,437.89,0,875.78
3719,1787,132,2,646.64,0,1293.28
3720,1787,177,3,555.13,0,1665.39
3721,1787,127,2,239.83,10,431.69
3722,1788,143,2,820.89,20,1313.42
3723,1788,416,2,264.75,0,529.5
3724,1788,325,2,311.31,20,498.1
3725,1788,462,1,328.83,0,328.83
3726,1789,311,1,418.62,20,334.9
3727,1789,1,4,1116.32,0,4465.28
3728,1790,79,3,509.48,0,1528.44
3729,1791,266,1,357.03,10,321.33
3730,1791,479,5,274.57,0,1372.85
3731,1791,423,4,608.35,10,2190.06
3732,1791,105,4,846.0,0,3384.0
3733,1791,375,1,102.62,0,102.62
3734,1792,96,5,620.35,0,3101.75
3735,1793,455,1,547.15,0,547.15
3736,1793,366,1,309.98,0,309.98
3737,1794,417,2,714.8,5,1358.12
3738,1794,78,3,673.01,10,1817.13
3739,1794,243,2,142.34,0,284.68
3740,1795,258,1,101.71,20,81.37
3741,1795,101,2,147.19,10,264.94
3742,1796,219,5,438.41,15,1863.24
3743,1796,458,3,993.09,0,2979.27
3744,1797,172,2,730.61,0,1461.22
3745,1798,131,4,784.97,15,2668.9
3746,1799,164,4,107.07,0,428.28
3747,1799,107,2,363.44,10,654.19
3748,1799,273,5,403.85,0,2019.25
3749,1799,450,4,67.74,5,257.41
3750,1800,173,4,899.85,0,3599.4
3751,1801,367,2,671.94,0,1343.88
3752,1801,297,4,635.15,20,2032.48
3753,1801,427,1,316.58,5,300.75
3754,1802,182,5,479.12,10,2156.04
3755,1803,418,5,471.08,0,2355.4
3756,1803,393,4,519.98,5,1975.92
3757,1804,296,1,353.92,0,353.92
3758,1804,469,2,538.97,15,916.25
3759,1805,94,4,59.13,20,189.22
3760,1806,362,5,163.43,0,817.15
3761,1807,181,2,87.69,0,175.38
3762,1808,57,1,690.32,5,655.8
3763,1809,56,2,103.98,0,207.96
3764,1809,67,5,770.66,5,3660.64
3765,1809,490,3,92.49,0,277.47
3766,1809,161,2,150.97,0,301.94
3767,1809,346,1,196.67,10,177.0
3768,1810,57,4,690.32,0,2761.28
3769,1810,24,3,516.74,5,1472.71
3770,1811,305,2,77.59,0,155.18
3771,1812,288,1,171.87,0,171.87
3772,1813,451,4,653.0,20,2089.6
3773,1813,15,5,374.6,5,1779.35
3774,1814,309,4,486.02,0,1944.08
3775,1814,45,3,336.42,20,807.41
3776,1814,65,2,122.11,5,232.01
3777,1814,479,1,274.57,20,219.66
3778,1815,490,5,92.49,0,462.45
3779,1816,136,5,692.79,0,3463.95
3780,1816,82,5,614.87,5,2920.63
3781,1816,403,5,481.17,20,1924.68
3782,1816,325,4,311.31,5,1182.98
3783,1817,350,4,848.15,0,3392.6
3784,1817,57,1,690.32,0,690.32
3785,1817,160,5,268.13,20,1072.52
3786,1818,160,5,268.13,0,1340.65
3787,1819,164,2,107.07,0,214.14
3788,1819,154,4,551.2,15,1874.08
3789,1819,89,4,93.79,0,375.16
3790,1819,279,3,395.84,20,950.02
3791,1819,29,4,169.1,0,676.4
3792,1820,223,5,709.29,0,3546.45
3793,1821,120,2,176.7,10,318.06
3794,1821,398,3,565.36,10,1526.47
3795,1822,53,1,96.88,5,92.04
3796,1822,378,5,609.72,0,3048.6
3797,1823,175,2,734.07,20,1174.51
3798,1824,180,1,812.35,0,812.35
3799,1825,286,2,600.16,20,960.26
3800,1825,276,4,67.53,5,256.61
3801,1825,152,4,69.74,20,223.17
3802,1825,346,3,196.67,10,531.01
3803,1826,161,5,150.97,0,754.85
3804,1827,399,2,78.61,0,157.22
3805,1827,433,4,82.75,5,314.45
3806,1827,177,5,555.13,10,2498.08
3807,1827,18,4,685.04,20,2192.13
3808,1828,284,5,475.28,20,1901.12
3809,1828,46,2,603.64,0,1207.28
3810,1829,241,5,725.43,20,2901.72
3811,1829,181,5,87.69,15,372.68
3812,1829,306,2,919.43,5,1746.92
3813,1830,253,3,636.51,15,1623.1
3814,1831,111,5,308.77,5,1466.66
3815,1831,170,5,644.32,0,3221.6
3816,1832,162,4,788.35,15,2680.39
3817,1832,365,2,818.43,15,1391.33
3818,1833,423,4,608.35,0,2433.4
3819,1834,34,2,783.18,0,1566.36
3820,1834,387,5,580.63,20,2322.52
3821,1834,164,4,107.07,15,364.04
3822,1834,188,2,84.46,0,168.92
3823,1835,205,1,264.33,20,211.46
3824,1836,261,5,808.05,0,4040.25
3825,1837,184,5,189.76,10,853.92
3826,1837,82,1,614.87,0,614.87
3827,1837,208,5,517.29,15,2198.48
3828,1837,274,4,366.97,15,1247.7
3829,1837,265,5,360.91,15,1533.87
3830,1838,445,1,1093.07,0,1093.07
3831,1838,41,2,648.23,5,1231.64
3832,1839,53,4,96.88,0,387.52
3833,1840,167,4,457.66,15,1556.04
3834,1840,368,2,531.11,0,1062.22
3835,1841,13,5,289.91,5,1377.07
3836,1842,344,2,908.74,10,1635.73
3837,1842,256,3,664.88,0,1994.64
3838,1843,220,1,638.39,10,574.55
3839,1843,493,2,587.16,5,1115.6
3840,1844,94,5,59.13,15,251.3
3841,1844,321,3,201.93,15,514.92
3842,1844,75,3,89.56,10,241.81
3843,1844,241,1,725.43,0,725.43
3844,1844,256,1,664.88,15,565.15
3845,1845,85,2,311.21,10,560.18
3846,1846,154,1,551.2,0,551.2
3847,1846,310,1,1085.93,20,868.74
3848,1846,483,5,35.39,0,176.95
3849,1846,494,3,412.2,15,1051.11
3850,1847,283,4,168.85,15,574.09
3851,1847,298,2,504.04,0,1008.08
3852,1847,283,1,168.85,0,168.85
3853,1847,416,5,264.75,5,1257.56
3854,1848,425,5,306.33,20,1225.32
3855,1849,124,5,298.64,10,1343.88
3856,1849,223,2,709.29,20,1134.86
3857,1850,1,3,1116.32,0,3348.96
3858,1850,106,2,1064.23,0,2128.46
3859,1851,192,2,296.54,20,474.46
3860,1851,398,1,565.36,0,565.36
3861,1851,487,2,926.41,10,1667.54
3862,1852,19,5,111.42,20,445.68
3863,1853,133,1,177.29,5,168.43
3864,1853,149,5,631.76,0,3158.8
3865,1854,413,1,779.76,20,623.81
3866,1854,132,3,646.64,0,1939.92
3867,1854,357,3,589.5,5,1680.07
3868,1855,305,2,77.59,0,155.18
3869,1856,301,2,69.57,0,139.14
3870,1857,484,5,124.99,0,624.95
3871,1858,432,2,778.31,15,1323.13
3872,1858,142,1,922.35,15,784.0
3873,1858,164,1,107.07,0,107.07
3874,1859,384,2,359.13,15,610.52
3875,1859,184,1,189.76,0,189.76
3876,1859,331,3,165.09,0,495.27
3877,1859,474,2,384.96,10,692.93
3878,1860,435,3,643.17,15,1640.08
3879,1860,168,1,623.46,10,561.11
3880,1861,312,2,967.86,20,1548.58
3881,1861,428,3,577.96,0,1733.88
3882,1862,91,4,646.8,0,2587.2
3883,1863,121,5,97.02,0,485.1
3884,1864,449,3,213.11,5,607.36
3885,1864,22,3,837.88,20,2010.91
3886,1864,42,3,867.92,0,2603.76
3887,1865,44,5,581.91,15,2473.12
3888,1865,58,1,501.21,0,501.21
3889,1866,364,4,892.73,20,2856.74
3890,1866,338,3,840.36,0,2521.08
3891,1866,211,3,564.21,0,1692.63
3892,1866,142,1,922.35,15,784.0
3893,1867,44,3,581.91,0,1745.73
3894,1868,19,5,111.42,5,529.24
3895,1869,306,3,919.43,15,2344.55
3896,1870,35,4,708.85,0,2835.4
3897,1871,274,5,366.97,10,1651.37
3898,1872,260,4,620.93,0,2483.72
3899,1872,245,3,946.07,20,2270.57
3900,1873,469,1,538.97,15,458.12
3901,1874,354,1,469.92,0,469.92
3902,1874,70,1,420.2,20,336.16
3903,1875,334,1,680.98,0,680.98
3904,1875,113,2,331.92,5,630.65
3905,1876,444,3,135.43,0,406.29
3906,1876,434,5,568.64,0,2843.2
3907,1877,241,4,725.43,0,2901.72
3908,1878,280,1,391.42,15,332.71
3909,1879,162,3,788.35,10,2128.54
3910,1879,485,1,604.08,10,543.67
3911,1879,375,4,102.62,10,369.43
3912,1880,194,4,666.44,10,2399.18
3913,1881,293,4,103.56,15,352.1
3914,1881,486,1,720.99,15,612.84
3915,1882,200,2,316.07,0,632.14
3916,1882,179,4,595.6,0,2382.4
3917,1883,16,4,516.28,0,2065.12
3918,1883,243,1,142.34,15,120.99
3919,1883,394,4,114.46,20,366.27
3920,1883,346,4,196.67,5,747.35
3921,1883,57,5,690.32,0,3451.6
3922,1884,265,2,360.91,0,721.82
3923,1884,63,1,398.94,0,398.94
3924,1884,71,5,277.6,0,1388.0
3925,1884,438,4,712.34,0,2849.36
3926,1885,489,5,393.17,5,1867.56
3927,1885,399,5,78.61,5,373.4
3928,1886,428,5,577.96,5,2745.31
3929,1887,59,4,1108.6,0,4434.4
3930,1887,470,4,98.7,20,315.84
3931,1887,313,4,342.67,0,1370.68
3932,1887,475,2,803.37,0,1606.74
3933,1888,319,4,366.4,10,1319.04
3934,1889,79,4,509.48,15,1732.23
3935,1889,309,4,486.02,20,1555.26
3936,1890,285,5,354.65,15,1507.26
3937,1890,438,3,712.34,0,2137.02
3938,1891,26,3,320.01,0,960.03
3939,1892,232,2,612.76,10,1102.97
3940,1893,348,4,61.51,0,246.04
3941,1893,279,3,395.84,5,1128.14
3942,1894,278,4,608.56,5,2312.53
3943,1895,23,5,985.76,15,4189.48
3944,1895,300,1,855.85,0,855.85
3945,1895,214,5,721.52,10,3246.84
3946,1896,35,1,708.85,15,602.52
3947,1897,455,3,547.15,0,1641.45
3948,1898,312,1,967.86,20,774.29
3949,1899,243,4,142.34,20,455.49
3950,1900,23,5,985.76,0,4928.8
3951,1901,293,5,103.56,15,440.13
3952,1901,6,5,383.1,0,1915.5
3953,1902,483,3,35.39,5,100.86
3954,1903,230,3,75.72,15,193.09
3955,1904,159,4,402.19,0,1608.76
3956,1904,289,5,165.09,0,825.45
3957,1905,251,4,436.41,0,1745.64
3958,1905,117,2,1077.08,0,2154.16
3959,1905,51,5,666.15,0,3330.75
3960,1905,316,3,715.64,0,2146.92
3961,1905,205,3,264.33,0,792.99
3962,1906,315,3,668.87,0,2006.61
3963,1906,196,5,712.42,0,3562.1
3964,1906,138,4,596.51,0,2386.04
3965,1907,61,4,354.06,10,1274.62
3966,1907,242,1,63.07,15,53.61
3967,1907,343,5,223.84,10,1007.28
3968,1907,437,4,438.48,15,1490.83
3969,1907,394,4,114.46,10,412.06
3970,1908,115,2,124.11,10,223.4
3971,1908,139,3,76.26,20,183.02
3972,1909,214,4,721.52,10,2597.47
3973,1909,279,4,395.84,0,1583.36
3974,1910,334,4,680.98,15,2315.33
3975,1910,134,4,786.28,15,2673.35
3976,1910,114,2,456.32,10,821.38
3977,1911,81,3,382.56,10,1032.91
3978,1911,63,1,398.94,5,378.99
3979,1911,222,2,760.28,15,1292.48
3980,1911,130,2,804.44,0,1608.88
3981,1911,443,1,657.3,20,525.84
3982,1912,478,5,452.33,5,2148.57
3983,1912,365,2,818.43,15,1391.33
3984,1912,454,4,62.08,20,198.66
3985,1912,382,3,213.18,5,607.56
3986,1913,247,5,864.56,10,3890.52
3987,1913,86,1,194.25,10,174.82
3988,1913,20,2,631.48,15,1073.52
3989,1914,427,4,316.58,20,1013.06
3990,1914,475,4,803.37,5,3052.81
3991,1914,114,4,456.32,0,1825.28
3992,1915,428,2,577.96,0,1155.92
3993,1915,390,1,30.4,0,30.4
3994,1916,275,1,175.2,10,157.68
3995,1917,332,1,370.43,0,370.43
3996,1918,292,1,96.98,20,77.58
3997,1919,382,3,213.18,0,639.54
3998,1919,109,1,210.89,0,210.89
3999,1919,166,4,699.44,0,2797.76
4000,1920,85,3,311.21,20,746.9
4001,1921,137,1,386.96,20,309.57
4002,1921,401,1,775.29,10,697.76
4003,1921,17,1,307.28,0,307.28
4004,1921,227,4,693.62,0,2774.48
4005,1922,34,3,783.18,5,2232.06
4006,1922,463,2,31.2,0,62.4
4007,1922,387,2,580.63,20,929.01
4008,1922,315,3,668.87,0,2006.61
4009,1923,486,4,720.99,10,2595.56
4010,1924,325,1,311.31,0,311.31
4011,1924,444,5,135.43,0,677.15
4012,1925,370,2,79.8,0,159.6
4013,1925,32,1,513.69,5,488.01
4014,1926,260,5,620.93,0,3104.65
4015,1926,67,5,770.66,0,3853.3
4016,1927,283,5,168.85,0,844.25
4017,1928,336,3,193.74,5,552.16
4018,1928,191,3,840.65,20,2017.56
4019,1928,291,2,340.34,0,680.68
4020,1928,366,4,309.98,0,1239.92
4021,1929,76,5,151.86,0,759.3
4022,1929,25,4,73.28,20,234.5
4023,1929,164,3,107.07,10,289.09
4024,1929,412,4,611.04,15,2077.54
4025,1930,476,1,112.72,20,90.18
4026,1931,475,1,803.37,10,723.03
4027,1931,77,1,157.57,10,141.81
4028,1932,338,3,840.36,5,2395.03
4029,1933,251,3,436.41,10,1178.31
4030,1933,440,1,242.42,0,242.42
4031,1934,96,3,620.35,10,1674.95
4032,1935,152,5,69.74,10,313.83
4033,1936,51,3,666.15,10,1798.6
4034,1937,344,1,908.74,0,908.74
4035,1937,181,1,87.69,20,70.15
4036,1937,67,2,770.66,5,1464.25
4037,1938,291,5,340.34,0,1701.7
4038,1939,207,3,864.61,0,2593.83
4039,1939,435,4,643.17,10,2315.41
4040,1940,232,1,612.76,20,490.21
